Id,Descripcion,Fecha,TotalSi,TotalNo,TotalAbstencion,TotalDispensado,Quorum,Resultado,Tipo,TipoCode,ResultadoCode,QuorumCode
31614,Boletín N° 11994-34,2019-09-25,127,1,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31615,Boletín N° 11994-34,2019-09-25,98,27,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31616,Boletín N° 11994-34,2019-09-25,131,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31617,Boletín N° 11994-34,2019-09-25,50,78,5,0,Ley Orgánica Constitucional,Unánime,Proyecto de Ley,1,2,5
31618,Boletín N° 11994-34,2019-09-25,48,80,5,0,Ley Orgánica Constitucional,Unánime,Proyecto de Ley,1,2,5
31619,Boletín N° 11994-34,2019-09-25,132,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31620,Boletín N° 11994-34,2019-09-25,132,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31621,Boletín N° 11994-34,2019-09-25,130,2,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31622,Boletín N° 11994-34,2019-09-25,116,16,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31625,"OTROS-Petición formulada por la Comisión de Constitución, Legislación, Justicia y Reglamento, en orden a permitir que la diputada informante rinda su informe a la Sala, relativo al proyecto de ley que “declara de interés nacional la explotación y comercialización del litio, y la Sociedad Química y Minera de Chile S.A.” (boletín N°10.638-08).",2019-09-25,81,33,2,0,Quórum Simple,Aprobado,Otros,4,1,1
31626,"OTROS-Petición de clausura del debate, de conformidad a lo dispuesto en el artículo 141 del Reglamento de la Corporación.",2019-09-25,64,57,1,0,Quórum Simple,Aprobado,Otros,4,1,1
31627,Boletín N° 10638-08,2019-09-25,58,66,0,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
31628,Boletín N° 10638-08,2019-09-25,67,57,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31629,Boletín N° 10638-08,2019-09-25,51,73,0,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
31630,Boletín N° 10638-08,2019-09-25,54,68,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
31632,Proyecto de Acuerdo N°,2019-09-26,104,0,4,0,Quórum Simple,Aprobado,Proyecto de Acuerdo,3,1,1
31633,Proyecto de Resolución N°,2019-09-26,97,0,13,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31634,Proyecto de Resolución N°,2019-09-26,110,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31635,Proyecto de Resolución N°,2019-09-26,99,1,8,1,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31636,Proyecto de Resolución N°,2019-09-26,110,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31637,Boletín N° 12068-18,2019-09-26,111,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31638,Boletín N° 12344-34,2019-09-26,111,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31639,Boletín N° 12233-01,2019-09-26,110,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31640,Boletín N° 12233-01,2019-09-26,111,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31641,Boletín N° 12233-01,2019-09-26,111,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31642,INFORME COMISION INVESTIGADORA-informe de la Comisión Especial Investigadora de la actuación del Ministerio de Salud y demás organismos públicos competentes en relación a la crisis que afecta a Chile en el tratamiento del VIH Sida desde el año 2010 hasta el año 2018.,2019-09-26,109,0,1,0,Quórum Simple,Aprobado,Otros,4,1,1
31643,Boletín N° 11935-33,2019-09-26,108,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31644,Boletín N° 11935-33,2019-09-26,108,0,2,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31651,"OTROS-Votación de la cuestión previa deducida por la Ministra de Educación, señora Marcela Cubillos Sigall, de que la acusación no cumple con los requisitos que señala la Constitución Política.",2019-10-01,76,76,0,0,Quórum Simple,Unánime,Otros,4,2,1
31655,"OTROS-Admisibilidad de la acusación constitucional deducida por once señoras diputadas y señores diputados en contra de la Ministra de Educación, señora Marcela Cubillos Sigall.",2019-10-01,73,77,2,0,Quórum Simple,Unánime,Otros,4,2,1
31658,Proyecto de Resolución N°,2019-10-02,135,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31659,Proyecto de Resolución N°,2019-10-02,138,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31660,Proyecto de Resolución N°,2019-10-02,138,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31661,Proyecto de Resolución N°,2019-10-02,138,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31662,Proyecto de Resolución N°,2019-10-02,139,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31663,Boletín N° 12946-10,2019-10-02,139,1,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31666,Proyecto de Resolución N°,2019-10-03,99,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31667,Proyecto de Resolución N°,2019-10-03,99,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31668,Proyecto de Resolución N°,2019-10-03,100,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31669,Proyecto de Resolución N°,2019-10-03,100,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31670,Boletín N° 12369-24,2019-10-03,79,0,22,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31671,"INFORME COMISION INVESTIGADORA-Informe de la Comisión Especial Investigadora de los actos de organismos del Estado, en relación con eventuales irregularidades en procesos de adopción e inscripción de menores, y control de su salida del país.",2019-10-03,87,0,13,0,Quórum Simple,Aprobado,Otros,4,1,1
31672,Boletín N° 12128-19,2019-10-03,100,0,0,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31673,Boletín N° 12128-19,2019-10-03,100,0,0,1,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31676,"OTROS-Petición formulada por la diputada señora Sepúlveda, en orden a remitir a la Comisión de Agricultura, Silvicultura y Desarrollo Social el proyecto de ley que &amp;quot;Modifica la Ley General de Servicios Sanitarios y la ley
N°20.998,  que  Regula  los  servicios  sanitarios  rurales,  para  imponer  a  los
prestadores  de  servicios  de  producción  de  agua  potable,  la  obligación  de
contar  con  sistemas  de  seguridad,  protección  perimetral  y  vigilancia  de  las
plantas  productoras&amp;quot;.  BOLETÍN  N°  12974-09, una vez despachado por la Comisión de Obras Públicas, Transportes y Telecomunicaciones.",2019-10-08,84,0,11,0,Quórum Simple,Aprobado,Otros,4,1,1
31677,Proyecto de Resolución N°,2019-10-08,125,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31678,Proyecto de Resolución N°,2019-10-08,128,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31679,Proyecto de Resolución N°,2019-10-08,127,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31680,Proyecto de Resolución N°,2019-10-08,116,3,9,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31681,Boletín N° 12954-10,2019-10-08,128,1,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31684,"OTROS-Petición formulada por la Comisión de Defensa Nacional, en orden a refundir, de conformidad con el artículo 17 A de la Ley Orgánica Constitucional del Congreso Nacional, los Boletines N°s 12211-02 y 12948-02, relativos al procedimiento de denuncia y sanción de hechos contrarios a la probidad administrativa, al interior de las Fuerzas Armadas.",2019-10-09,41,19,1,0,Quórum Simple,Aprobado,Otros,4,1,1
31685,Proyecto de Resolución N°,2019-10-09,62,41,28,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
31686,Proyecto de Resolución N°,2019-10-09,130,0,1,2,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31687,Proyecto de Resolución N°,2019-10-09,108,2,23,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31688,Proyecto de Resolución N°,2019-10-09,131,0,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31689,Proyecto de Resolución N°,2019-10-09,116,0,19,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31690,Proyecto de Resolución N°,2019-10-09,69,33,33,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31691,Boletín N° 12661-31,2019-10-09,121,10,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31692,Boletín N° 12661-31,2019-10-09,116,13,6,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31693,Boletín N° 12661-31,2019-10-09,68,67,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31694,Boletín N° 12661-31,2019-10-09,131,1,3,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31695,Boletín N° 9317-24,2019-10-09,121,7,7,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31696,Boletín N° 8167-07,2019-10-09,65,63,7,0,Reforma Constitucional 2/3,Unánime,Proyecto de Ley,1,2,3
31698,Proyecto de Resolución N°,2019-10-09,98,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31699,Proyecto de Resolución N°,2019-10-09,56,2,40,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31700,Proyecto de Resolución N°,2019-10-09,91,0,8,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31701,Proyecto de Resolución N°,2019-10-09,96,0,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31702,Proyecto de Resolución N°,2019-10-09,94,0,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31703,Proyecto de Resolución N°,2019-10-09,73,0,25,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31704,Proyecto de Resolución N°,2019-10-09,55,10,32,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31705,Proyecto de Resolución N°,2019-10-09,72,0,25,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31706,Proyecto de Resolución N°,2019-10-09,63,4,31,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31707,Proyecto de Resolución N°,2019-10-09,67,0,30,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31709,Boletín N° 12836-03,2019-10-10,88,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31710,Boletín N° 12836-03,2019-10-10,98,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31711,Boletín N° 12385-04,2019-10-10,92,3,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31712,Boletín N° 12385-04,2019-10-10,1,98,0,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
31715,Proyecto de Resolución N°,2019-10-15,128,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31716,Proyecto de Resolución N°,2019-10-15,68,25,41,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31717,Boletín N° 11317-21,2019-10-15,80,20,33,2,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31719,Proyecto de Resolución N°,2019-10-16,129,0,7,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31720,Proyecto de Resolución N°,2019-10-16,143,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31721,Proyecto de Resolución N°,2019-10-16,123,6,14,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31722,Boletín N° 12506-25,2019-10-16,87,58,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31723,Boletín N° 12506-25,2019-10-16,86,58,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31724,Boletín N° 12506-25,2019-10-16,77,64,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31725,Boletín N° 12506-25,2019-10-16,107,35,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31726,Boletín N° 12506-25,2019-10-16,112,18,15,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31727,Boletín N° 12506-25,2019-10-16,79,67,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31728,Boletín N° 12506-25,2019-10-16,109,9,26,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31729,Boletín N° 12506-25,2019-10-16,79,65,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31730,Boletín N° 12506-25,2019-10-16,111,17,18,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31731,Boletín N° 12506-25,2019-10-16,111,16,18,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31732,Boletín N° 12506-25,2019-10-16,120,15,11,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31733,Boletín N° 12506-25,2019-10-16,93,48,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31736,Boletín N° 12409-03,2019-10-16,103,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31737,Boletín N° 12409-03,2019-10-16,105,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31738,Boletín N° 12409-03,2019-10-16,1,108,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
31739,Boletín N° 12409-03,2019-10-16,60,48,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31742,Proyecto de Resolución N°,2019-10-17,82,0,5,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31743,Proyecto de Resolución N°,2019-10-17,66,0,26,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31744,Proyecto de Resolución N°,2019-10-17,92,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31745,Proyecto de Resolución N°,2019-10-17,75,1,16,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31746,Proyecto de Resolución N°,2019-10-17,96,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31747,Proyecto de Resolución N°,2019-10-17,85,1,12,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31748,Proyecto de Resolución N°,2019-10-17,94,1,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31749,Boletín N° 12664-07,2019-10-17,99,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31750,Boletín N° 12664-07,2019-10-17,98,0,0,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
31751,Boletín N° 12664-07,2019-10-17,99,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31752,"INFORME COMISION INVESTIGADORA-Informe de la Comisión Especial Investigadora de las actuaciones de la Comisión Chilena del Cobre, el Ministerio de Minería, la Dirección del Trabajo y otros órganos de la Administración del Estado, en relación con irregularidades en procesos de licitación realizados por Codelco, en particular en el proceso de licitación del “Servicio de movimiento de material mina y planta en la División El Salvador”.",2019-10-17,96,0,2,0,Quórum Simple,Aprobado,Otros,4,1,1
31753,Boletín N° 8620-24,2019-10-17,66,23,11,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31754,Boletín N° 8620-24,2019-10-17,81,13,6,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
31758,Boletín N° 13010-05,2019-10-20,103,1,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31764,Proyecto de Resolución N°,2019-10-22,124,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31765,Proyecto de Resolución N°,2019-10-22,126,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31766,Proyecto de Resolución N°,2019-10-22,79,15,33,1,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31770,"OTROS-Petición formulada por la Comisión de Constitución, Legislación, Justicia y Reglamento, en orden a refundir, de conformidad con el artículo 17 A de la Ley Orgánica Constitucional del Congreso Nacional, los proyectos relativos a la integración de la Cámara de Diputados, contenidos en los Boletines N°s 11692-07 y 12346-07.",2019-10-23,105,20,1,0,Quórum Simple,Aprobado,Otros,4,1,1
31771,"OTROS-Petición formulada por la Comisión de Constitución, Legislación, Justicia y Reglamento, en orden a refundir, de conformidad con el artículo 17 A de la Ley Orgánica Constitucional del Congreso Nacional, los proyectos de reforma constitucional, relativos a la determinación de la dieta parlamentaria y remuneraciones de altos funcionarios y autoridades, contenidos en Boletines N°s 9304-07, 11124-07, 11840-07, 12319-07, 13013-07.",2019-10-23,131,0,0,0,Quórum Simple,Aprobado,Otros,4,1,1
31772,Proyecto de Resolución N°,2019-10-23,64,29,37,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
31773,Proyecto de Resolución N°,2019-10-23,81,13,37,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31774,Proyecto de Resolución N°,2019-10-23,77,17,35,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31775,Proyecto de Resolución N°,2019-10-23,69,19,41,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31776,Proyecto de Resolución N°,2019-10-23,86,16,27,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31777,Proyecto de Resolución N°,2019-10-23,63,33,33,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
31778,Proyecto de Resolución N°,2019-10-23,73,29,27,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31779,Proyecto de Resolución N°,2019-10-23,78,23,27,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31780,Proyecto de Resolución N°,2019-10-23,85,18,26,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31781,Proyecto de Resolución N°,2019-10-23,64,27,38,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
31782,Proyecto de Resolución N°,2019-10-23,79,17,33,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31783,Proyecto de Resolución N°,2019-10-23,61,33,34,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
31785,"CREACION COMISION INVESTIGADORA-Petición formulada por 68 señoras y señores diputados en orden a crear una Comisión Especial Investigadora de los actos del Ministerio del Interior y Seguridad Pública y del Ministerio de Defensa Nacional relacionados con la declaración del estado de emergencia en distintas ciudades del país a partir del 18 de octubre de 2019, así como el actuar, a partir de tal declaratoria, de los funcionarios de las Fuerzas de Orden y Seguridad Pública y de las Fuerzas Armadas.",2019-10-24,66,31,14,0,Quórum Simple,Aprobado,Otros,4,1,1
31786,Boletín N° 11179-13,2019-10-24,88,24,27,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31791,Boletín N° 12909-03,2019-10-28,141,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31792,Boletín N° 12909-03,2019-10-28,105,6,31,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31793,Boletín N° 12448-08,2019-10-28,101,7,36,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31794,Boletín N° 12448-08,2019-10-28,144,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31797,Boletín N° 12662-11,2019-10-29,78,58,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31798,Boletín N° 12662-11,2019-10-29,75,66,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31799,Boletín N° 12662-11,2019-10-29,126,12,7,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31800,Boletín N° 12662-11,2019-10-29,126,6,13,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31801,Boletín N° 12662-11,2019-10-29,123,6,16,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31802,Boletín N° 12662-11,2019-10-29,126,7,12,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31806,"OTROS-Petición formulada por la Comisión de Constitución, Legislación, Justicia y Reglamento, en orden a refundir, de conformidad con el artículo 17 A de la Ley Orgánica Constitucional del Congreso Nacional, los Boletines N°s 12630-07, 10193-07, 10014-07, 7769-07, que modifican la carta fundamental, en materia de plebiscitos y de reforma constitucional.",2019-10-30,63,23,10,0,Quórum Simple,Aprobado,Otros,4,1,1
31807,Boletín N° 13017-08,2019-10-30,114,1,10,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31810,"OTROS-Petición formulada por el diputado señor Barros en orden a remitir a la Comisión de Agricultura por el plazo de 15 días el proyecto de ley iniciado en moción, que &amp;quot;Modifica el Código de Aguas para establecer un área de protección en beneficio de los titulares de derechos de aprovechamiento de aguas subterráneas&amp;quot;. BOLETÍN N° 13030-33, después de que sea informada por la Comisión de Recursos Hídricos y Desertificación.",2019-11-05,74,25,7,0,Quórum Simple,Aprobado,Otros,4,1,1
31811,Proyecto de Resolución N°,2019-11-05,136,0,4,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31812,Proyecto de Resolución N°,2019-11-05,141,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31813,Proyecto de Resolución N°,2019-11-05,98,21,23,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31814,Boletín N° 12385-04,2019-11-05,141,1,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
31815,Boletín N° 12991-06,2019-11-05,142,0,2,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
31818,Proyecto de Resolución N°,2019-11-06,138,0,5,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31819,Proyecto de Resolución N°,2019-11-06,145,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31820,Proyecto de Resolución N°,2019-11-06,141,0,5,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
31821,Proyecto de Resolución N°,2019-11-06,145,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
